variant,seed,seat,won,final_vp,roads,settlements,cities,dev_cards,has_longest_road,has_largest_army,runtime_seconds
yop_on,179,3,1,10,7,4,2,2,0,0,1.3511379165574908
yop_off,180,0,1,10,10,5,2,3,0,0,1.9641180830076337
yop_on,180,0,1,10,10,5,2,3,0,0,1.9139458751305938
yop_off,181,1,1,10,8,1,4,7,0,0,2.5848710825666785
yop_on,181,1,1,10,8,1,4,7,0,0,2.5847809575498104
yop_off,182,2,1,11,14,4,2,4,1,0,2.28991795796901
yop_on,182,2,1,11,14,4,2,4,1,0,2.3124740831553936
yop_off,183,3,1,10,15,4,3,4,0,0,2.398916583508253
yop_on,183,3,1,10,15,4,3,4,0,0,2.351308791898191
yop_off,184,0,1,10,12,5,1,7,1,0,2.520677042193711
yop_on,184,0,1,10,12,5,1,7,1,0,2.5127813750877976
yop_off,185,1,1,10,15,4,2,2,1,0,2.414769041351974
yop_on,185,1,1,10,15,4,2,2,1,0,2.3796323342248797
yop_off,186,2,0,4,3,3,0,3,0,0,1.338177416473627
yop_on,186,2,0,4,3,3,0,3,0,0,1.3672530418261886
yop_off,187,3,1,10,12,3,3,2,0,0,2.5130799170583487
yop_on,187,3,1,10,12,3,3,2,0,0,2.4923633756116033
yop_off,188,0,0,7,6,1,3,2,0,0,1.588164540939033
yop_on,188,0,0,7,6,1,3,2,0,0,1.5558154582977295
yop_off,189,1,1,10,7,1,4,2,0,0,2.139552959240973
yop_on,189,1,1,10,7,1,4,2,0,0,2.236259415745735
yop_off,190,2,0,6,9,5,0,5,0,0,1.6018238747492433
yop_on,190,2,0,6,9,5,0,5,0,0,1.6097202086821198
yop_off,191,3,0,6,4,1,2,5,0,0,2.443202749826014
yop_on,191,3,0,6,4,1,2,5,0,0,2.418931541033089
yop_off,192,0,1,10,14,4,2,2,1,0,2.281084374524653
yop_on,192,0,1,10,14,4,2,2,1,0,2.190543125383556
yop_off,193,1,0,7,13,5,0,7,1,0,2.034458958543837
yop_on,193,1,0,7,13,5,0,7,1,0,2.0474012084305286
yop_off,194,2,0,7,7,4,1,3,0,0,1.4878025827929378
yop_on,194,2,0,7,7,4,1,3,0,0,1.45860187523067
yop_off,195,3,0,5,10,4,0,3,0,0,1.7015799172222614
yop_on,195,3,0,5,10,4,0,3,0,0,1.6909687081351876
yop_off,196,0,0,6,7,5,0,3,0,0,0.9602103745564818
yop_on,196,0,0,6,7,5,0,3,0,0,0.9253731667995453
