variant,seed,seat,won,final_vp,roads,settlements,cities,dev_cards,has_longest_road,has_largest_army,runtime_seconds
yop_on,203,3,1,10,13,3,3,3,0,0,2.9792393753305078
yop_off,204,0,1,10,12,5,1,4,1,0,1.2492340421304107
yop_on,204,0,1,10,12,5,1,4,1,0,1.248423750512302
yop_off,205,1,1,10,10,5,1,1,1,0,1.501551833935082
yop_on,205,1,1,10,10,4,2,2,1,0,1.8866376671940088
yop_off,206,2,1,10,14,1,3,3,1,0,2.590818083845079
yop_on,206,2,1,10,15,3,2,3,1,0,2.652155291289091
yop_off,207,3,0,8,9,5,1,8,0,0,2.6705788746476173
yop_on,207,3,0,6,9,5,0,8,0,0,3.3568649580702186
yop_off,208,0,0,7,11,3,2,2,0,0,1.969925125129521
yop_on,208,0,0,7,11,3,2,2,0,0,2.0068504996597767
yop_off,209,1,0,7,9,1,2,3,0,0,2.3480909168720245
yop_on,209,1,0,7,9,1,2,3,0,0,2.4330706670880318
yop_off,210,2,0,9,7,2,3,1,0,0,1.9375850418582559
yop_on,210,2,0,9,7,2,3,1,0,0,1.9270210834220052
yop_off,211,3,0,5,3,3,0,8,0,0,1.9089472498744726
yop_on,211,3,0,5,3,3,0,8,0,0,1.8948275838047266
yop_off,212,0,0,5,4,3,1,5,0,0,1.0581693341955543
yop_on,212,0,0,6,6,4,0,6,0,0,0.965653333812952
yop_off,213,1,0,8,10,4,1,5,0,0,2.1914045829325914
yop_on,213,1,0,8,10,4,1,5,0,0,2.1960431654006243
yop_off,214,2,0,7,8,5,1,2,0,0,1.5932805836200714
yop_on,214,2,0,7,8,5,1,2,0,0,1.6642559161409736
yop_off,215,3,0,5,7,5,0,3,0,0,1.3505217907950282
yop_on,215,3,0,5,7,5,0,3,0,0,1.3492492074146867
yop_off,216,0,0,8,11,5,1,5,0,0,1.6940772086381912
yop_on,216,0,0,8,11,5,1,5,0,0,1.6982374172657728
yop_off,217,1,0,6,7,4,1,2,0,0,1.6855807909741998
yop_on,217,1,0,8,7,3,2,3,0,0,2.2783402083441615
yop_off,218,2,1,10,6,1,4,7,0,0,2.090394999831915
yop_on,218,2,1,10,6,1,4,7,0,0,2.023345250636339
yop_off,219,3,1,10,7,1,4,5,0,0,1.7459505405277014
yop_on,219,3,1,10,7,1,4,5,0,0,1.7740515004843473
yop_off,220,0,0,9,8,4,2,5,0,0,2.54434849973768
yop_on,220,0,0,9,8,4,2,5,0,0,2.5547130843624473
yop_off,221,1,0,8,10,4,2,0,0,0,1.5387555826455355
yop_on,221,1,0,8,10,4,2,0,0,0,1.5120262503623962
yop_off,222,2,1,10,7,1,3,6,0,0,1.8307983744889498
yop_on,222,2,1,10,10,2,3,6,0,0,2.516951541416347
yop_off,223,3,0,7,13,5,0,2,1,0,2.1862087501212955
yop_on,223,3,0,7,13,5,0,2,1,0,2.1551755405962467
yop_off,224,0,1,11,15,3,3,3,1,0,2.6088858330622315
yop_on,224,0,1,11,15,3,3,3,1,0,2.4439055426046252
yop_off,225,1,1,10,8,3,2,6,0,0,1.4129556249827147
yop_on,225,1,1,10,8,3,2,6,0,0,1.6257784999907017
yop_off,226,2,1,10,8,3,2,5,0,0,1.6092567909508944
yop_on,226,2,1,10,8,3,2,5,0,0,1.5035381251946092
yop_off,227,3,0,6,3,3,0,7,0,0,1.6819964591413736
yop_on,227,3,0,6,3,3,0,7,0,0,1.6924478327855468
yop_off,228,0,1,10,12,5,1,6,1,0,2.816611750051379
yop_on,228,0,0,8,8,4,1,8,0,0,2.511614041402936
yop_off,229,1,0,9,7,3,2,6,0,0,2.2109192507341504
yop_on,229,1,0,8,8,3,2,5,0,0,2.083599583245814
yop_off,230,2,0,4,6,4,0,3,0,0,1.1111693745478988
yop_on,230,2,0,4,6,4,0,3,0,0,1.0967567916959524
yop_off,231,3,1,10,10,5,2,2,0,0,2.598930207081139
yop_on,231,3,1,10,10,5,2,2,0,0,2.633076624944806
yop_off,232,0,1,10,9,3,3,3,0,0,2.246513208374381
yop_on,232,0,1,10,9,4,2,3,0,0,2.6649285834282637
yop_off,233,1,1,10,7,1,4,3,0,0,1.7174932919442654
yop_on,233,1,1,10,7,1,4,3,0,0,1.756407500244677
yop_off,234,2,1,11,10,3,3,0,1,0,1.8557716254144907
yop_on,234,2,1,11,10,3,3,0,1,0,1.8401580844074488
yop_off,235,3,0,7,7,5,0,5,0,0,2.2628216668963432
yop_on,235,3,0,7,7,5,0,5,0,0,2.2170450408011675
yop_off,236,0,0,8,6,3,2,5,0,0,1.5491657927632332
yop_on,236,0,0,9,13,4,1,6,1,0,2.3863478749990463
yop_off,237,1,0,8,10,4,1,4,0,0,2.832493499852717
yop_on,237,1,0,8,10,4,1,4,0,0,2.9261844996362925
yop_off,238,2,1,10,10,4,1,6,1,0,1.7632189998403192
yop_on,238,2,1,10,10,4,1,6,1,0,1.768268333747983
yop_off,239,3,1,10,9,4,2,8,0,0,1.8146020416170359
yop_on,239,3,1,10,9,4,2,8,0,0,3.015533208847046
yop_off,240,0,1,10,8,3,2,7,0,0,1.8159740827977657
yop_on,240,0,1,10,9,4,1,7,1,0,1.6737662497907877
yop_off,241,1,0,6,10,5,0,5,0,0,2.3741957917809486
yop_on,241,1,0,6,10,5,0,5,0,0,2.4041596679016948
yop_off,242,2,1,10,11,5,2,5,0,0,2.1705834167078137
yop_on,242,2,1,10,11,4,3,3,0,0,1.9442217499017715
yop_off,243,3,1,10,8,2,3,4,0,0,2.1730579575523734
yop_on,243,3,1,10,8,2,3,4,0,0,2.029414542019367
yop_off,244,0,0,9,4,0,4,3,0,0,1.4199484176933765
yop_on,244,0,0,9,4,0,4,3,0,0,1.503768959082663
yop_off,245,1,1,10,11,5,2,3,0,0,2.2475323332473636
yop_on,245,1,1,10,7,1,4,3,0,0,3.367757792584598
yop_off,246,2,1,10,11,5,2,4,0,0,2.891249917447567
yop_on,246,2,1,10,7,1,4,2,0,0,1.9361242074519396
yop_off,247,3,0,9,13,5,2,1,0,0,2.8913342924788594
yop_on,247,3,0,7,14,5,0,4,1,0,2.855005333200097
yop_off,248,0,1,10,9,2,3,0,1,0,1.2221684996038675
yop_on,248,0,1,10,9,2,3,0,1,0,1.2665059994906187
yop_off,249,1,0,5,4,3,1,7,0,0,1.9508600421249866
yop_on,249,1,0,6,11,4,1,5,0,0,5.6457504173740745
yop_off,250,2,0,9,8,2,3,3,0,0,2.1477119168266654
yop_on,250,2,0,9,8,2,3,3,0,0,2.1376605415716767
yop_off,251,3,0,8,9,4,1,7,0,0,3.1823489172384143
yop_on,251,3,0,8,9,4,1,7,0,0,3.1468676244840026
yop_off,252,0,0,7,3,1,2,7,0,0,1.8403318338096142
yop_on,252,0,0,7,3,1,2,7,0,0,1.8267196668311954
yop_off,253,1,0,3,9,1,1,4,0,0,1.410275125876069
yop_on,253,1,0,3,9,1,1,4,0,0,1.4252652078866959
yop_off,254,2,0,8,8,2,3,1,0,0,2.482173625379801
yop_on,254,2,0,8,8,2,3,1,0,0,2.472860666923225
yop_off,255,3,0,9,8,4,2,5,0,0,2.1584995426237583
yop_on,255,3,0,9,8,4,2,5,0,0,2.133664541877806
yop_off,256,0,1,10,14,5,1,4,1,0,2.045909875072539
yop_on,256,0,1,10,14,5,1,4,1,0,2.7470804592594504
yop_off,257,1,1,10,7,2,4,2,0,0,1.205925333313644
yop_on,257,1,1,10,7,2,4,2,0,0,1.1976369163021445
yop_off,258,2,1,10,10,3,3,4,0,0,2.4745394997298717
yop_on,258,2,1,10,10,3,3,4,0,0,2.4795548329129815
yop_off,259,3,1,10,8,3,3,2,0,0,2.1623017909005284
yop_on,259,3,1,10,8,3,3,2,0,0,2.146289291791618
yop_off,260,0,0,6,8,4,1,3,0,0,1.8554307082667947
yop_on,260,0,1,10,8,2,3,4,0,0,2.256915166042745
yop_off,261,1,0,4,8,4,0,0,0,0,0.8711697505787015
yop_on,261,1,0,4,8,4,0,0,0,0,0.878031000494957
yop_off,262,2,0,7,4,1,3,3,0,0,2.140536124818027
yop_on,262,2,0,7,4,1,3,3,0,0,2.183863333426416
yop_off,263,3,0,5,4,2,1,4,0,0,1.3436329998075962
yop_on,263,3,0,5,4,2,1,4,0,0,1.337755790911615
yop_off,264,0,0,6,11,5,0,6,0,0,2.786288541741669
yop_on,264,0,0,6,11,5,0,6,0,0,2.787793125025928
yop_off,265,1,0,9,14,5,1,2,1,0,1.9854414574801922
yop_on,265,1,0,9,14,5,1,2,1,0,2.0384603338316083
yop_off,266,2,0,9,13,4,2,4,0,0,2.789433083496988
yop_on,266,2,0,9,13,4,2,4,0,0,2.807166458107531
yop_off,267,3,1,10,8,4,1,2,1,0,1.0899492083117366
yop_on,267,3,1,10,8,4,1,2,1,0,1.0817128326743841
yop_off,268,0,0,8,9,3,2,4,0,0,2.3130475422367454
yop_on,268,0,0,9,14,4,2,4,0,0,3.1437700409442186
yop_off,269,1,0,7,7,3,1,5,0,0,2.1223395001143217
yop_on,269,1,0,7,7,3,1,5,0,0,2.1817105831578374
yop_off,270,2,1,10,15,4,2,3,1,0,2.6495608743280172
yop_on,270,2,1,10,15,4,2,3,1,0,3.8469479167833924
yop_off,271,3,1,10,12,5,1,3,1,0,2.7583053754642606
yop_on,271,3,1,10,12,5,1,3,1,0,2.3639197507873178
yop_off,272,0,0,9,8,2,3,4,0,0,2.471125458367169
yop_on,272,0,0,8,9,3,2,6,0,0,1.7148024160414934
yop_off,273,1,0,9,15,5,1,2,1,0,2.5612785825505853
yop_on,273,1,0,9,15,5,1,2,1,0,2.5261397920548916
yop_off,274,2,0,9,9,5,2,1,0,0,2.0143098337575793
yop_on,274,2,0,9,9,5,2,1,0,0,2.039109750650823
yop_off,275,3,0,9,8,3,2,3,0,0,1.6917692925781012
yop_on,275,3,1,11,11,4,1,5,1,0,1.9449460413306952
yop_off,276,0,1,10,9,5,1,5,0,0,1.5061272084712982
yop_on,276,0,1,10,11,4,2,5,0,0,2.691729249432683
yop_off,277,1,0,8,13,5,0,3,1,0,2.3957140427082777
yop_on,277,1,0,8,13,5,0,3,1,0,2.3965603336691856
yop_off,278,2,0,9,4,0,4,6,0,0,2.161692166700959
yop_on,278,2,0,9,4,0,4,6,0,0,2.1781908329576254
yop_off,279,3,0,8,10,5,1,6,0,0,2.7375405840575695
yop_on,279,3,0,8,10,5,1,6,0,0,2.663248499855399
yop_off,280,0,0,6,6,3,1,3,0,0,1.121662875637412
yop_on,280,0,0,6,6,3,1,3,0,0,1.1065250830724835
yop_off,281,1,1,10,8,2,3,6,0,0,2.5266261249780655
yop_on,281,1,1,10,8,2,3,6,0,0,2.475523041561246
yop_off,282,2,1,10,7,1,4,3,0,0,1.8269169591367245
yop_on,282,2,1,10,9,3,3,2,0,0,2.208022833801806
yop_off,283,3,0,7,7,2,2,3,0,0,1.404968500137329
yop_on,283,3,1,10,7,2,4,4,0,0,1.9318879591301084
yop_off,284,0,0,6,6,2,2,1,0,0,1.3523972081020474
yop_on,284,0,0,6,4,2,2,1,0,0,1.3402506671845913
yop_off,285,1,0,4,3,2,1,2,0,0,1.2991689573973417
yop_on,285,1,0,4,3,2,1,2,0,0,1.282861833460629
yop_off,286,2,1,10,14,4,2,3,1,0,3.091101041994989
yop_on,286,2,1,10,14,4,2,3,1,0,3.101000791415572
yop_off,287,3,1,10,9,2,3,3,1,0,2.277165708132088
yop_on,287,3,1,10,9,2,3,3,1,0,2.2832939168438315
yop_off,288,0,0,3,3,3,0,5,0,0,1.4610317926853895
yop_on,288,0,0,5,5,2,1,3,0,0,2.0317752500995994
yop_off,289,1,1,10,13,3,3,4,0,0,3.047408290207386
yop_on,289,1,1,10,13,3,3,4,0,0,3.025479333475232
yop_off,290,2,0,7,10,3,1,5,1,0,1.6307722078636289
yop_on,290,2,0,7,8,4,0,5,1,0,1.5757745001465082
yop_off,291,3,0,8,9,3,2,5,0,0,2.715833124704659
yop_on,291,3,0,8,9,3,2,5,0,0,2.7070041252300143
yop_off,292,0,0,8,8,1,3,7,0,0,2.153424458578229
yop_on,292,0,0,8,8,1,3,7,0,0,2.1508435420691967
yop_off,293,1,0,9,12,5,1,0,1,0,2.0515248337760568
yop_on,293,1,0,9,12,5,1,0,1,0,1.9801687505096197
yop_off,294,2,0,8,10,1,3,4,0,0,2.173588667064905
yop_on,294,2,0,8,10,3,2,4,0,0,2.23288254160434
yop_off,295,3,0,6,9,4,1,6,0,0,2.3419662499800324
yop_on,295,3,0,6,9,4,1,6,0,0,2.1648215409368277
yop_off,296,0,1,10,6,2,3,4,0,0,1.2233071252703667
yop_on,296,0,1,10,6,2,3,6,0,0,1.4158983333036304
yop_off,297,1,1,10,12,4,2,9,0,0,3.808702791109681
yop_on,297,1,1,10,12,4,2,9,0,0,3.822757582180202
yop_off,298,2,0,9,9,1,4,6,0,0,1.6288283756002784
yop_on,298,2,0,9,9,1,4,6,0,0,1.6629913747310638
yop_off,299,3,0,8,12,5,1,2,0,0,1.9925133343786001
yop_on,299,3,0,8,12,5,1,2,0,0,1.9923501247540116
yop_off,300,0,0,9,5,1,3,5,0,0,1.6401120824739337
yop_on,300,0,0,9,5,1,3,5,0,0,1.6393271666020155
yop_off,301,1,0,5,12,5,0,0,0,0,2.1860960414633155
yop_on,301,1,0,5,12,5,0,0,0,0,2.190752207301557
yop_off,302,2,0,5,4,4,0,4,0,0,1.561650582589209
yop_on,302,2,0,5,4,4,0,5,0,0,1.923071624711156
yop_off,303,3,1,10,9,2,3,2,1,0,1.5021667080000043
yop_on,303,3,1,10,9,2,3,2,1,0,1.513643958605826
yop_off,304,0,1,11,12,5,0,7,1,0,1.8171358751133084
yop_on,304,0,1,11,12,5,0,7,1,0,1.821002708747983
yop_off,305,1,1,10,9,2,3,5,0,0,1.755596250295639
yop_on,305,1,1,10,7,1,3,5,0,0,1.7936519999057055
yop_off,306,2,0,7,7,5,0,7,0,0,1.6596403745934367
yop_on,306,2,0,7,7,5,0,7,0,0,1.6692146668210626
yop_off,307,3,1,10,10,4,1,5,1,0,2.3273341665044427
yop_on,307,3,1,10,10,4,1,5,1,0,2.311370249837637
yop_off,308,0,1,10,14,1,3,2,1,0,2.9374303752556443
yop_on,308,0,1,10,14,1,3,2,1,0,2.848159624263644
yop_off,309,1,1,10,13,3,2,5,1,0,2.277565125375986
yop_on,309,1,1,10,13,3,2,5,1,0,2.5806764578446746
yop_off,310,2,0,9,7,0,4,7,0,0,2.374205958098173
yop_on,310,2,0,7,3,0,3,9,0,0,1.2357059167698026
yop_off,311,3,0,7,6,0,3,3,0,0,2.3922430826351047
yop_on,311,3,0,4,3,0,2,4,0,0,2.1210551653057337
yop_off,312,0,0,5,7,4,0,2,0,0,0.7962988335639238
yop_on,312,0,0,5,7,4,0,2,0,0,0.8127442495897412
yop_off,313,1,0,6,2,0,2,8,0,0,1.2834922084584832
yop_on,313,1,0,6,2,0,2,8,0,0,1.2907255003228784
yop_off,314,2,0,7,11,5,0,7,1,0,1.8864354575052857
yop_on,314,2,0,7,11,5,0,7,1,0,1.918566457927227
yop_off,315,3,1,10,13,4,2,2,1,0,2.2636030418798327
yop_on,315,3,1,10,13,4,2,2,1,0,2.2748479591682553
yop_off,316,0,1,10,10,2,3,3,1,0,1.420834499411285
yop_on,316,0,1,10,10,2,3,3,1,0,1.40329329110682
yop_off,317,1,0,8,6,2,3,5,0,0,1.5844143750146031
yop_on,317,1,0,8,6,2,3,5,0,0,1.6202641669660807
yop_off,318,2,0,3,4,2,0,4,0,0,1.3107628328725696
yop_on,318,2,0,3,4,2,0,4,0,0,1.2840580828487873
yop_off,319,3,0,6,15,5,0,4,0,0,2.108003333210945
yop_on,319,3,0,6,15,5,0,4,0,0,2.1172762913629413
yop_off,320,0,1,10,9,4,1,7,1,0,1.7060357928276062
yop_on,320,0,1,10,10,3,2,3,1,0,1.8483107080683112
yop_off,321,1,0,9,9,5,1,4,0,0,1.59194574970752
yop_on,321,1,0,9,9,5,1,4,0,0,1.5777983330190182
yop_off,322,2,1,10,15,5,1,6,0,0,3.072242584079504
yop_on,322,2,1,10,15,5,1,6,0,0,5.058152124285698
yop_off,323,3,1,10,9,4,1,4,1,0,1.5023367907851934
yop_on,323,3,1,10,9,4,1,4,1,0,1.5694256657734513
yop_off,324,0,1,10,10,3,2,4,1,0,1.696850374341011
yop_on,324,0,1,10,10,3,2,4,1,0,1.6957393744960427
yop_off,325,1,1,10,12,4,2,2,1,0,2.292254041880369
yop_on,325,1,0,7,10,5,1,2,0,0,1.8613123334944248
yop_off,326,2,1,10,9,5,1,2,1,0,1.4504829160869122
yop_on,326,2,1,10,9,5,1,2,1,0,1.4598410418257117
yop_off,327,3,0,6,8,0,3,4,0,0,1.7348216250538826
yop_on,327,3,0,6,8,0,3,4,0,0,1.739962000399828
yop_off,328,0,0,3,7,3,0,4,0,0,1.32323654089123
yop_on,328,0,0,3,7,3,0,4,0,0,1.319419833831489
yop_off,329,1,0,3,4,3,0,6,0,0,2.5586591251194477
yop_on,329,1,0,3,3,3,0,6,0,0,1.4322008341550827
yop_off,330,2,0,4,2,2,0,6,0,0,1.6099784998223186
yop_on,330,2,0,4,2,2,0,6,0,0,1.6131182499229908
yop_off,331,3,1,10,10,3,3,2,0,0,2.1267823334783316
yop_on,331,3,1,10,10,3,3,2,0,0,2.122313625179231
yop_off,332,0,1,10,10,4,2,10,0,0,2.09315662458539
yop_on,332,0,0,8,6,1,3,8,0,0,2.109319374896586
yop_off,333,1,1,10,14,1,3,1,1,0,2.1614538338035345
yop_on,333,1,1,10,14,1,3,1,1,0,2.180986834689975
yop_off,334,2,0,8,8,3,2,4,0,0,2.1689943335950375
yop_on,334,2,0,8,8,3,2,4,0,0,2.1515677496790886
yop_off,335,3,1,10,7,4,1,5,1,0,1.2517940420657396
yop_on,335,3,1,10,7,4,1,5,1,0,1.4025619169697165
yop_off,336,0,1,10,12,5,1,3,1,0,2.0374856665730476
yop_on,336,0,0,7,12,5,0,2,1,0,2.630747167393565
yop_off,337,1,1,10,9,2,4,5,0,0,1.6679907087236643
yop_on,337,1,1,10,9,2,4,5,0,0,1.6427922081202269
yop_off,338,2,1,11,14,2,3,3,1,0,2.810173417441547
yop_on,338,2,1,11,14,2,3,3,1,0,3.3230411671102047
yop_off,339,3,0,9,8,1,4,3,0,0,2.721597332507372
yop_on,339,3,0,9,8,1,4,3,0,0,2.6730829998850822
yop_off,340,0,1,10,6,0,4,2,0,0,1.3181887082755566
yop_on,340,0,1,10,6,0,4,2,0,0,1.3271641256287694
yop_off,341,1,1,10,7,3,1,4,1,0,0.7939890827983618
yop_on,341,1,1,10,7,3,1,4,1,0,0.887785124592483
yop_off,342,2,1,10,9,2,3,3,1,0,1.6713705835863948
yop_on,342,2,1,10,15,4,2,5,1,0,3.0336726251989603
yop_off,343,3,1,10,11,4,2,3,1,0,1.9839009577408433
yop_on,343,3,1,10,11,4,2,3,1,0,1.442577125504613
yop_off,344,0,1,10,5,1,3,5,0,0,1.3962442902848125
yop_on,344,0,1,10,5,1,3,5,0,0,1.3916124999523163
yop_off,345,1,0,5,3,0,2,5,0,0,1.1790087912231684
yop_on,345,1,0,5,3,0,2,5,0,0,1.2936812499538064
yop_off,346,2,1,10,8,4,3,0,0,0,1.7984030842781067
yop_on,346,2,1,10,8,4,3,0,0,0,1.8008664166554809
yop_off,347,3,0,8,13,4,1,2,1,0,2.767228583805263
yop_on,347,3,0,7,14,5,0,2,1,0,3.0326409582048655
yop_off,348,0,0,6,7,4,1,3,0,0,2.016828457824886
yop_on,348,0,0,6,7,4,1,3,0,0,2.056344167329371
yop_off,349,1,0,6,12,3,1,5,0,0,2.4423174588009715
yop_on,349,1,0,6,12,3,1,5,0,0,2.395228959619999
yop_off,350,2,0,7,11,5,0,5,0,0,2.0249245408922434
yop_on,350,2,0,7,11,5,0,5,0,0,2.1192379584535956
yop_off,351,3,0,8,7,3,2,5,0,0,2.5123575003817677
yop_on,351,3,0,8,7,3,2,5,0,0,2.485648457892239
yop_off,352,0,0,5,5,2,1,5,0,0,1.2013208344578743
yop_on,352,0,0,5,5,2,1,5,0,0,1.1433246666565537
yop_off,353,1,0,5,8,4,0,4,0,0,1.1766473334282637
yop_on,353,1,0,5,8,4,0,4,0,0,1.1963863326236606
yop_off,354,2,0,4,5,4,0,0,0,0,1.1890884581953287
yop_on,354,2,0,4,5,4,0,0,0,0,1.1916920421645045
yop_off,355,3,0,6,9,5,0,3,0,0,1.9738924577832222
yop_on,355,3,0,6,9,5,0,3,0,0,2.0410406664013863
yop_off,356,0,1,10,8,1,3,3,1,0,1.2544884579256177
yop_on,356,0,1,10,8,1,3,3,1,0,1.1125057907775044
yop_off,357,1,1,10,9,3,2,4,1,0,2.6798996664583683
yop_on,357,1,1,10,9,3,2,4,1,0,1.588866707868874
yop_off,358,2,1,10,14,5,1,4,1,0,2.5494090830907226
yop_on,358,2,1,10,13,5,1,3,1,0,3.633467041887343
yop_off,359,3,1,10,8,4,1,7,0,0,2.0609498750418425
yop_on,359,3,1,10,8,4,1,7,0,0,2.680928667075932
yop_off,360,0,1,10,8,1,4,4,0,0,2.3104853741824627
yop_on,360,0,1,10,8,1,4,4,0,0,2.313323499634862
yop_off,361,1,0,10,11,5,1,2,1,0,2.1110426671802998
yop_on,361,1,0,10,11,5,1,2,1,0,2.018785707652569
yop_off,362,2,1,10,7,5,1,8,0,0,1.957627084106207
yop_on,362,2,1,10,7,5,1,8,0,0,2.016657415777445
yop_off,363,3,0,5,3,2,1,4,0,0,1.1662489995360374
yop_on,363,3,0,5,3,2,1,4,0,0,1.132379500195384
yop_off,364,0,1,10,11,4,1,3,1,0,2.5276061249896884
yop_on,364,0,1,10,11,4,1,3,1,0,2.4428754169493914
yop_off,365,1,1,10,11,5,1,4,1,0,2.46251358371228
yop_on,365,1,1,10,11,5,1,4,1,0,2.5453444169834256
yop_off,366,2,0,7,5,0,3,1,0,0,0.8948944173753262
yop_on,366,2,0,7,5,0,3,1,0,0,0.8953263331204653
yop_off,367,3,1,10,13,5,1,3,1,0,2.172805250622332
yop_on,367,3,0,5,8,4,0,3,0,0,1.2510027922689915
yop_off,368,0,1,10,9,3,2,1,1,0,0.7570113753899932
yop_on,368,0,1,10,9,3,2,1,1,0,0.7151914155110717
yop_off,369,1,0,7,15,5,0,2,1,0,2.65073533449322
yop_on,369,1,0,7,15,5,0,2,1,0,2.794428708963096
yop_off,370,2,1,10,8,1,4,5,0,0,2.4090846674516797
yop_on,370,2,1,10,7,1,3,6,0,0,2.16048008389771
yop_off,371,3,0,8,6,1,3,4,0,0,1.4870425825938582
yop_on,371,3,0,8,6,1,3,4,0,0,1.676431874744594
yop_off,372,0,0,9,6,1,4,1,0,0,1.9196672905236483
yop_on,372,0,1,10,9,2,4,1,0,0,2.4958616252988577
yop_off,373,1,0,8,15,5,0,4,1,0,2.427787625230849
yop_on,373,1,0,8,15,5,0,4,1,0,2.432195874862373
yop_off,374,2,0,5,14,3,0,3,1,0,1.735912749543786
yop_on,374,2,0,5,14,3,0,3,1,0,1.6271052500233054
yop_off,375,3,1,10,7,3,2,7,0,0,2.097141709178686
yop_on,375,3,0,9,12,5,0,7,1,0,2.419450375251472
yop_off,376,0,1,10,9,4,2,5,0,0,2.622020666487515
yop_on,376,0,1,10,9,4,2,5,0,0,2.508735000155866
yop_off,377,1,0,5,3,1,2,2,0,0,1.9777648327872157
yop_on,377,1,0,6,7,2,2,2,0,0,1.9817772917449474
yop_off,378,2,0,8,6,2,2,2,0,0,1.3595139998942614
yop_on,378,2,0,8,6,2,2,2,0,0,1.4370247079059482
yop_off,379,3,0,9,11,4,2,3,0,0,2.2942406656220555
yop_on,379,3,0,9,11,4,2,3,0,0,2.27916204277426
yop_off,380,0,1,10,12,3,3,6,0,0,2.5315941656008363
yop_on,380,0,1,10,12,3,3,6,0,0,2.563290541060269
yop_off,381,1,0,6,4,2,2,2,0,0,1.4927715416997671
yop_on,381,1,0,4,4,2,1,4,0,0,1.4652984580025077
yop_off,382,2,0,8,8,2,3,1,0,0,1.1297834999859333
yop_on,382,2,0,7,10,3,2,2,0,0,1.3634366672486067
yop_off,383,3,1,10,12,4,3,4,0,0,2.691040625795722
yop_on,383,3,1,10,12,4,3,4,0,0,2.7291142074391246
yop_off,384,0,1,10,12,2,4,2,0,0,2.5145139154046774
yop_on,384,0,1,10,12,2,4,2,0,0,2.853827292099595
yop_off,385,1,1,10,11,4,1,4,1,0,1.406678999774158
yop_on,385,1,1,10,11,4,1,4,1,0,1.420437540858984
yop_off,386,2,1,10,15,4,2,2,1,0,2.852717832662165
yop_on,386,2,1,10,15,4,2,2,1,0,2.6525422921404243
yop_off,387,3,0,9,7,1,4,3,0,0,2.7829245841130614
yop_on,387,3,0,9,7,1,4,3,0,0,2.782597708515823
yop_off,388,0,0,5,9,3,1,3,0,0,1.6499691670760512
yop_on,388,0,0,6,9,5,0,3,0,0,1.4486560421064496
yop_off,389,1,1,10,10,4,1,6,1,0,1.9828425822779536
yop_on,389,1,1,10,10,4,1,6,1,0,2.088026917539537
yop_off,390,2,0,6,10,4,1,3,0,0,2.1594610828906298
yop_on,390,2,0,6,10,4,1,3,0,0,2.1226592073217034
yop_off,391,3,0,5,10,5,0,3,0,0,1.690966666676104
yop_on,391,3,0,5,10,5,0,3,0,0,1.7474898342043161
yop_off,392,0,1,10,10,2,4,4,0,0,3.1428641248494387
yop_on,392,0,1,10,10,2,4,4,0,0,3.227104291319847
yop_off,393,1,1,10,14,4,1,7,1,0,3.238177209161222
yop_on,393,1,1,10,14,4,1,7,1,0,3.340419708751142
yop_off,394,2,1,10,10,4,2,1,1,0,1.8129540421068668
yop_on,394,2,1,10,10,4,2,1,1,0,1.7529598344117403
yop_off,395,3,1,10,12,4,1,3,1,0,2.469999499619007
yop_on,395,3,1,10,12,4,1,3,1,0,2.4053457090631127
yop_off,396,0,1,10,8,2,3,7,0,0,2.3959566671401262
yop_on,396,0,1,10,8,2,3,7,0,0,3.081391416490078
yop_off,397,1,0,7,7,4,1,3,0,0,1.5743335001170635
yop_on,397,1,0,7,7,4,1,3,0,0,2.0946466652676463
yop_off,398,2,0,8,7,2,3,5,0,0,2.181516875512898
yop_on,398,2,0,8,7,2,3,5,0,0,2.2073475001379848
yop_off,399,3,0,6,10,5,0,4,0,0,1.8925139997154474
yop_on,399,3,0,6,10,5,0,4,0,0,1.8787794159725308
