strategy,seed,seat,winner,game_turns,first_road_global,first_road_own,first_settlement_global,first_settlement_own,first_city_global,first_city_own,first_dev_global,first_dev_own,first_lr_global,first_lr_own,first_la_global,first_la_own
roads_and_cities,6,3,1,103,7,2,7,2,39,10,11,3,35,9,,
roads_and_cities,6,4,0,103,4,1,,,,,4,1,44,11,,
roads_and_cities,7,1,1,69,5,2,41,11,9,3,,,13,4,,
roads_and_cities,7,2,0,69,38,10,,,,,2,1,,,,
roads_and_cities,7,3,0,69,11,3,,,,,19,5,,,,
roads_and_cities,7,4,0,69,4,1,,,,,12,3,,,,
roads_and_cities,8,1,0,106,5,2,53,14,,,69,18,17,5,,
roads_and_cities,8,2,1,106,2,1,62,16,26,7,66,17,42,11,,
roads_and_cities,8,3,0,106,7,2,,,,,,,,,,
roads_and_cities,8,4,0,106,8,2,,,64,16,72,18,,,,
roads_and_cities,9,1,0,108,5,2,73,19,9,3,,,,,,
roads_and_cities,9,2,0,108,54,14,74,19,,,14,4,,,,
roads_and_cities,9,3,0,108,31,8,103,26,15,4,7,2,,,,
roads_and_cities,9,4,1,108,4,1,44,11,12,3,32,8,24,6,,
roads_and_cities,10,1,0,90,1,1,81,21,57,15,13,4,,,,
roads_and_cities,10,2,1,90,2,1,70,18,34,9,10,3,18,5,,
roads_and_cities,10,3,0,90,39,10,75,19,,,7,2,,,,
roads_and_cities,10,4,0,90,4,1,,,84,21,56,14,44,11,,
roads_and_cities,11,1,0,115,5,2,,,21,6,29,8,85,22,,
roads_and_cities,11,2,0,115,26,7,66,17,26,7,46,12,34,9,,
roads_and_cities,11,3,1,115,31,8,103,26,15,4,27,7,87,22,,
roads_and_cities,11,4,0,115,56,14,,,100,25,4,1,,,,
roads_and_cities,12,1,1,125,5,2,101,26,73,19,33,9,21,6,,
roads_and_cities,12,2,0,125,22,6,90,23,78,20,2,1,,,,
roads_and_cities,12,3,0,125,3,1,,,,,27,7,83,21,,
roads_and_cities,12,4,0,125,8,2,56,14,32,8,4,1,40,10,,
roads_and_cities,13,1,0,60,21,6,,,,,5,2,,,,
roads_and_cities,13,2,0,60,18,5,,,,,10,3,,,,
roads_and_cities,13,3,0,60,35,9,,,23,6,39,10,,,,
roads_and_cities,13,4,1,60,12,3,12,3,8,2,4,1,20,5,,
roads_and_cities,14,1,0,127,1,1,69,18,,,33,9,,,,
roads_and_cities,14,2,0,127,34,9,,,,,14,4,62,16,,
roads_and_cities,14,3,1,127,11,3,19,5,91,23,3,1,39,10,,
roads_and_cities,14,4,0,127,4,1,,,104,26,16,4,68,17,,
roads_and_cities,15,1,0,120,33,9,,,73,19,21,6,,,,
roads_and_cities,15,2,0,120,46,12,,,,,6,2,,,,
roads_and_cities,15,3,0,120,7,2,111,28,55,14,3,1,,,,
roads_and_cities,15,4,1,120,12,3,80,20,44,11,,,36,9,,
roads_and_cities,16,1,0,115,5,2,,,,,29,8,,,,
roads_and_cities,16,2,0,115,6,2,26,7,,,50,13,14,4,,
roads_and_cities,16,3,1,115,3,1,47,12,71,18,115,29,,,,
roads_and_cities,16,4,0,115,28,7,96,24,36,9,8,2,,,,
roads_and_cities,17,1,0,170,1,1,165,42,,,29,8,53,14,,
roads_and_cities,17,2,1,170,2,1,22,6,162,41,10,3,18,5,,
roads_and_cities,17,3,0,170,7,2,71,18,99,25,3,1,39,10,,
roads_and_cities,17,4,0,170,8,2,116,29,160,40,16,4,,,,
roads_and_cities,18,1,1,113,1,1,73,19,61,16,9,3,9,3,,
roads_and_cities,18,2,0,113,2,1,6,2,38,10,22,6,,,,
roads_and_cities,18,3,0,113,3,1,,,19,5,75,19,,,,
roads_and_cities,18,4,0,113,4,1,60,15,36,9,4,1,,,,
roads_and_cities,19,1,1,61,13,4,17,5,21,6,1,1,53,14,,
roads_and_cities,19,2,0,61,14,4,46,12,54,14,34,9,26,7,,
roads_and_cities,19,3,0,61,27,7,,,31,8,43,11,,,,
roads_and_cities,19,4,0,61,8,2,8,2,,,16,4,,,,
roads_and_cities,20,1,0,134,17,5,125,32,69,18,25,7,45,12,,
roads_and_cities,20,2,1,134,2,1,86,22,30,8,10,3,,,,
roads_and_cities,20,3,0,134,31,8,115,29,71,18,3,1,,,,
roads_and_cities,20,4,0,134,4,1,132,33,,,28,7,20,5,,
roads_and_cities,21,1,1,101,9,3,45,12,45,12,5,2,101,26,,
roads_and_cities,21,2,0,101,2,1,,,94,24,38,10,22,6,,
roads_and_cities,21,3,0,101,3,1,35,9,55,14,7,2,67,17,,
roads_and_cities,21,4,0,101,16,4,28,7,8,2,24,6,,,,
roads_and_cities,22,1,0,128,13,4,105,27,41,11,13,4,101,26,,
roads_and_cities,22,2,0,128,2,1,110,28,106,27,14,4,,,,
roads_and_cities,22,3,0,128,7,2,,,83,21,15,4,47,12,,
roads_and_cities,22,4,1,128,68,17,72,18,64,16,20,5,128,32,,
roads_and_cities,23,1,0,126,5,2,81,21,,,25,7,,,,
roads_and_cities,23,2,1,126,2,1,18,5,82,21,14,4,30,8,,
roads_and_cities,23,3,0,126,3,1,39,10,119,30,,,71,18,,
roads_and_cities,23,4,0,126,20,5,,,,,8,2,60,15,,
roads_and_cities,24,1,0,128,17,5,45,12,97,25,13,4,,,,
roads_and_cities,24,2,0,128,22,6,126,32,82,21,42,11,54,14,,
roads_and_cities,24,3,0,128,15,4,19,5,43,11,3,1,,,,
roads_and_cities,24,4,1,128,20,5,28,7,76,19,16,4,36,9,,
roads_and_cities,25,1,0,126,29,8,,,,,1,1,,,,
roads_and_cities,25,2,1,126,2,1,106,27,38,10,78,20,,,,
roads_and_cities,25,3,0,126,3,1,43,11,,,59,15,,,,
roads_and_cities,25,4,0,126,4,1,,,112,28,,,24,6,,
roads_and_cities,26,1,0,166,33,9,69,18,29,8,25,7,,,,
roads_and_cities,26,2,1,166,14,4,154,39,146,37,2,1,,,,
roads_and_cities,26,3,0,166,19,5,75,19,107,27,3,1,147,37,,
roads_and_cities,26,4,0,166,4,1,20,5,,,4,1,32,8,,
roads_and_cities,27,1,0,179,5,2,157,40,105,27,1,1,,,,
roads_and_cities,27,2,0,179,22,6,70,18,66,17,18,5,,,,
roads_and_cities,27,3,1,179,7,2,15,4,51,13,35,9,,,,
roads_and_cities,27,4,0,179,4,1,48,12,168,42,40,10,20,5,,
roads_and_cities,28,1,1,149,5,2,97,25,57,15,133,34,33,9,,
roads_and_cities,28,2,0,149,42,11,138,35,62,16,18,5,,,,
roads_and_cities,28,3,0,149,11,3,143,36,,,87,22,39,10,,
roads_and_cities,28,4,0,149,76,19,,,68,17,4,1,,,,
roads_and_cities,29,1,1,109,1,1,25,7,69,18,13,4,89,23,,
roads_and_cities,29,2,0,109,14,4,98,25,18,5,78,20,22,6,,
roads_and_cities,29,3,0,109,19,5,71,18,23,6,95,24,,,,
roads_and_cities,29,4,0,109,48,12,,,,,,,,,,
roads_and_cities,30,1,0,190,5,2,125,32,117,30,13,4,65,17,,
roads_and_cities,30,2,1,190,2,1,62,16,66,17,30,8,146,37,,
roads_and_cities,30,3,0,190,3,1,75,19,187,47,11,3,43,11,,
roads_and_cities,30,4,0,190,4,1,96,24,,,52,13,56,14,,
roads_and_cities,31,1,0,115,1,1,,,45,12,85,22,25,7,,
roads_and_cities,31,2,0,115,2,1,54,14,62,16,18,5,26,7,,
roads_and_cities,31,3,1,115,15,4,39,10,63,16,19,5,75,19,,
roads_and_cities,31,4,0,115,32,8,68,17,,,12,3,,,,
roads_and_cities,32,1,0,151,,,,,141,36,13,4,,,,
roads_and_cities,32,2,0,151,2,1,18,5,122,31,34,9,46,12,,
roads_and_cities,32,3,1,151,3,1,111,28,19,5,15,4,,,,
roads_and_cities,32,4,0,151,8,2,68,17,48,12,16,4,,,,
roads_and_cities,33,1,1,221,5,2,,,153,39,5,2,141,36,,
roads_and_cities,33,2,0,221,34,9,98,25,142,36,6,2,,,,
roads_and_cities,33,3,0,221,15,4,147,37,59,15,3,1,,,,
roads_and_cities,33,4,0,221,4,1,72,18,112,28,,,40,10,,
roads_and_cities,34,1,0,112,1,1,89,23,13,4,,,59,15,,
roads_and_cities,34,2,0,112,6,2,58,15,94,24,2,1,22,6,,
roads_and_cities,34,3,0,112,35,9,59,15,,,19,5,,,,
roads_and_cities,34,4,1,112,12,3,64,16,100,25,28,7,36,9,,
roads_and_cities,35,1,0,119,1,1,,,85,22,9,3,,,,
roads_and_cities,35,2,0,119,2,1,,,82,21,38,10,22,6,,
roads_and_cities,35,3,1,119,23,6,107,27,7,2,3,1,31,8,,
roads_and_cities,35,4,0,119,12,3,32,8,92,23,20,5,52,13,,
roads_and_cities,36,1,1,157,25,7,89,23,13,4,1,1,,,,
roads_and_cities,36,2,0,157,10,3,114,29,150,38,42,11,50,13,,
roads_and_cities,36,3,0,157,23,6,135,34,67,17,11,3,,,,
roads_and_cities,36,4,0,157,8,2,40,10,156,39,8,2,36,9,,
roads_and_cities,37,1,1,177,41,11,109,28,57,15,1,1,,,,
roads_and_cities,37,2,0,177,2,1,18,5,58,15,30,8,98,25,,
roads_and_cities,37,3,0,177,3,1,139,35,95,24,11,3,,,,
roads_and_cities,37,4,0,177,8,2,116,29,,,8,2,36,9,,
roads_and_cities,38,1,0,147,9,3,45,12,,,17,5,,,,
roads_and_cities,38,2,0,147,18,5,74,19,14,4,34,9,,,,
roads_and_cities,38,3,1,147,3,1,131,33,35,9,27,7,67,17,,
roads_and_cities,38,4,0,147,4,1,56,14,,,120,30,24,6,,
roads_and_cities,39,1,0,116,9,3,57,15,49,13,1,1,,,,
roads_and_cities,39,2,0,116,6,2,,,82,21,2,1,54,14,,
roads_and_cities,39,3,0,116,51,13,71,18,35,9,3,1,,,,
roads_and_cities,39,4,1,116,4,1,8,2,104,26,36,9,32,8,,
roads_and_cities,40,1,0,124,9,3,,,73,19,49,13,,,,
roads_and_cities,40,2,0,124,2,1,30,8,,,26,7,,,,
roads_and_cities,40,3,0,124,15,4,103,26,39,10,23,6,31,8,,
roads_and_cities,40,4,1,124,16,4,112,28,48,12,4,1,,,,
roads_and_cities,41,1,0,95,5,2,37,10,,,1,1,,,,
roads_and_cities,41,2,0,95,,,,,18,5,10,3,,,,
roads_and_cities,41,3,1,95,7,2,19,5,43,11,11,3,35,9,,
roads_and_cities,41,4,0,95,8,2,64,16,40,10,8,2,28,7,,
roads_and_cities,42,1,0,139,1,1,61,16,109,28,117,30,25,7,,
roads_and_cities,42,2,0,139,14,4,118,30,50,13,6,2,,,,
roads_and_cities,42,3,1,139,3,1,111,28,119,30,7,2,43,11,,
roads_and_cities,42,4,0,139,4,1,12,3,72,18,24,6,104,26,,
roads_and_cities,43,1,0,103,9,3,,,41,11,57,15,,,,
roads_and_cities,43,2,0,103,42,11,,,30,8,6,2,86,22,,
roads_and_cities,43,3,1,103,55,14,67,17,31,8,7,2,,,,
roads_and_cities,43,4,0,103,8,2,80,20,,,32,8,24,6,,
roads_and_cities,44,1,0,194,5,2,129,33,21,6,89,23,53,14,,
roads_and_cities,44,2,1,194,14,4,74,19,178,45,6,2,,,,
roads_and_cities,44,3,0,194,3,1,,,55,14,11,3,103,26,,
roads_and_cities,44,4,0,194,56,14,80,20,,,16,4,164,41,,
roads_and_cities,45,1,0,112,5,2,93,24,73,19,49,13,,,,
roads_and_cities,45,2,0,112,6,2,78,20,102,26,90,23,18,5,,
roads_and_cities,45,3,0,112,11,3,111,28,55,14,19,5,101,25,,
roads_and_cities,45,4,1,112,4,1,64,16,24,6,40,10,,,,
roads_and_cities,46,1,0,135,9,3,81,21,,,13,4,,,,
roads_and_cities,46,2,0,135,2,1,,,126,32,10,3,62,16,,
roads_and_cities,46,3,1,135,27,7,83,21,75,19,31,8,,,,
roads_and_cities,46,4,0,135,4,1,40,10,,,16,4,28,7,,
roads_and_cities,47,1,0,102,17,5,,,,,1,1,,,,
roads_and_cities,47,2,1,102,2,1,30,8,98,25,10,3,26,7,,
roads_and_cities,47,3,0,102,3,1,87,22,23,6,51,13,,,,
roads_and_cities,47,4,0,102,12,3,48,12,4,1,24,6,,,,
roads_and_cities,48,1,0,116,93,24,,,,,5,2,,,,
roads_and_cities,48,2,0,116,10,3,110,28,22,6,98,25,,,,
roads_and_cities,48,3,0,116,7,2,107,27,11,3,31,8,39,10,,
roads_and_cities,48,4,1,116,12,3,76,19,88,22,4,1,52,13,,
roads_and_cities,49,1,0,86,1,1,73,19,,,41,11,53,14,,
roads_and_cities,49,2,1,86,14,4,66,17,26,7,6,2,62,16,,
roads_and_cities,49,3,0,86,3,1,,,31,8,23,6,,,,
roads_and_cities,49,4,0,86,4,1,,,,,16,4,,,,
roads_and_cities,50,1,0,118,1,1,,,113,29,5,2,,,,
roads_and_cities,50,2,1,118,18,5,106,27,10,3,90,23,34,9,,
roads_and_cities,50,3,0,118,7,2,39,10,15,4,3,1,,,,
roads_and_cities,50,4,0,118,8,2,104,26,,,12,3,64,16,,
roads_and_cities,51,1,1,101,65,17,81,21,41,11,13,4,,,,
roads_and_cities,51,2,0,101,6,2,18,5,78,20,18,5,86,22,,
roads_and_cities,51,3,0,101,3,1,,,51,13,91,23,27,7,,
roads_and_cities,51,4,0,101,20,5,,,68,17,8,2,56,14,,
roads_and_cities,52,1,0,131,13,4,,,121,31,57,15,,,,
roads_and_cities,52,2,0,131,2,1,26,7,114,29,38,10,22,6,,
roads_and_cities,52,3,1,131,7,2,59,15,115,29,11,3,35,9,,
roads_and_cities,52,4,0,131,32,8,,,24,6,56,14,,,,
roads_and_cities,53,1,0,134,5,2,109,28,29,8,57,15,29,8,,
roads_and_cities,53,2,1,134,38,10,134,34,14,4,10,3,78,20,,
roads_and_cities,53,3,0,134,3,1,91,23,59,15,11,3,,,,
roads_and_cities,53,4,0,134,28,7,80,20,60,15,4,1,,,,
roads_and_cities,54,1,0,107,5,2,,,,,,,,,,
roads_and_cities,54,2,0,107,58,15,,,,,6,2,90,23,,
roads_and_cities,54,3,1,107,3,1,11,3,27,7,23,6,35,9,,
roads_and_cities,54,4,0,107,36,9,72,18,8,2,4,1,,,,
roads_and_cities,55,1,0,151,5,2,85,22,69,18,21,6,,,,
roads_and_cities,55,2,0,151,10,3,78,20,,,90,23,,,,
roads_and_cities,55,3,1,151,3,1,35,9,91,23,43,11,19,5,,
roads_and_cities,55,4,0,151,8,2,80,20,68,17,52,13,48,12,,
roads_and_cities,56,1,0,115,21,6,105,27,85,22,,,,,,
roads_and_cities,56,2,0,115,6,2,,,46,12,2,1,18,5,,
roads_and_cities,56,3,1,115,15,4,55,14,87,22,7,2,35,9,,
roads_and_cities,56,4,0,115,44,11,108,27,8,2,16,4,,,,
roads_and_cities,57,1,0,130,21,6,65,17,17,5,117,30,57,15,,
roads_and_cities,57,2,1,130,22,6,58,15,54,14,30,8,86,22,,
roads_and_cities,57,3,0,130,31,8,71,18,,,3,1,55,14,,
roads_and_cities,57,4,0,130,4,1,,,52,13,32,8,,,,
roads_and_cities,58,1,1,113,17,5,85,22,69,18,25,7,,,,
roads_and_cities,58,2,0,113,6,2,10,3,,,14,4,86,22,,
roads_and_cities,58,3,0,113,43,11,87,22,19,5,11,3,,,,
roads_and_cities,58,4,0,113,4,1,24,6,,,68,17,12,3,,
roads_and_cities,59,1,1,121,9,3,53,14,21,6,1,1,,,,
roads_and_cities,59,2,0,121,6,2,46,12,102,26,22,6,30,8,,
roads_and_cities,59,3,0,121,15,4,47,12,107,27,31,8,,,,
roads_and_cities,59,4,0,121,8,2,,,,,4,1,20,5,,
roads_and_cities,60,1,0,100,25,7,97,25,61,16,45,12,,,,
roads_and_cities,60,2,0,100,42,11,,,38,10,2,1,,,,
roads_and_cities,60,3,0,100,3,1,91,23,39,10,,,,,,
roads_and_cities,60,4,1,100,4,1,56,14,12,3,88,22,32,8,,
roads_and_cities,61,1,0,115,17,5,113,29,,,1,1,29,8,,
roads_and_cities,61,2,0,115,22,6,,,,,,,,,,
roads_and_cities,61,3,1,115,19,5,67,17,23,6,3,1,,,,
roads_and_cities,61,4,0,115,4,1,68,17,,,48,12,28,7,,
roads_and_cities,62,1,0,110,1,1,73,19,65,17,5,2,73,19,,
roads_and_cities,62,2,1,110,2,1,70,18,10,3,26,7,34,9,,
roads_and_cities,62,3,0,110,3,1,75,19,23,6,35,9,,,,
roads_and_cities,62,4,0,110,12,3,76,19,4,1,16,4,20,5,,
roads_and_cities,63,1,0,176,9,3,149,38,41,11,17,5,,,,
roads_and_cities,63,2,0,176,10,3,98,25,74,19,6,2,,,,
roads_and_cities,63,3,0,176,15,4,55,14,83,21,7,2,,,,
roads_and_cities,63,4,1,176,4,1,148,37,92,23,12,3,24,6,,
roads_and_cities,64,1,1,141,5,2,41,11,109,28,25,7,29,8,,
roads_and_cities,64,2,0,141,22,6,,,14,4,10,3,,,,
roads_and_cities,64,3,0,141,3,1,75,19,83,21,23,6,,,,
roads_and_cities,64,4,0,141,4,1,,,84,21,,,76,19,,
roads_and_cities,65,1,0,115,5,2,77,20,29,8,,,,,,
roads_and_cities,65,2,0,115,6,2,74,19,54,14,2,1,,,,
roads_and_cities,65,3,1,115,15,4,71,18,7,2,51,13,,,,
roads_and_cities,65,4,0,115,4,1,28,7,,,48,12,8,2,,
roads_and_cities,66,1,0,132,37,10,,,65,17,5,2,,,,
roads_and_cities,66,2,0,132,2,1,82,21,126,32,130,33,30,8,,
roads_and_cities,66,3,0,132,3,1,111,28,,,31,8,35,9,,
roads_and_cities,66,4,1,132,4,1,36,9,64,16,8,2,72,18,,
roads_and_cities,67,1,0,128,1,1,77,20,,,17,5,,,,
roads_and_cities,67,2,0,128,2,1,86,22,,,30,8,34,9,,
roads_and_cities,67,3,0,128,67,17,,,11,3,,,,,,
roads_and_cities,67,4,1,128,16,4,16,4,128,32,24,6,60,15,,
roads_and_cities,68,1,1,141,5,2,65,17,73,19,89,23,97,25,,
roads_and_cities,68,2,0,141,6,2,46,12,38,10,14,4,,,,
roads_and_cities,68,3,0,141,3,1,,,131,33,,,23,6,,
roads_and_cities,68,4,0,141,12,3,60,15,,,12,3,,,,
roads_and_cities,69,1,1,105,9,3,65,17,41,11,85,22,37,10,,
roads_and_cities,69,2,0,105,6,2,,,62,16,2,1,,,,
roads_and_cities,69,3,0,105,11,3,99,25,,,11,3,,,,
roads_and_cities,69,4,0,105,12,3,,,68,17,8,2,,,,
roads_and_cities,70,1,1,145,29,8,65,17,5,2,25,7,,,,
roads_and_cities,70,2,0,145,26,7,,,118,30,138,35,90,23,,
roads_and_cities,70,3,0,145,7,2,,,,,67,17,19,5,,
roads_and_cities,70,4,0,145,4,1,16,4,132,33,4,1,44,11,,
roads_and_cities,71,1,1,125,9,3,73,19,49,13,41,11,,,,
roads_and_cities,71,2,0,125,22,6,,,74,19,6,2,,,,
roads_and_cities,71,3,0,125,3,1,63,16,,,27,7,,,,
roads_and_cities,71,4,0,125,8,2,80,20,32,8,4,1,16,4,,
roads_and_cities,72,1,1,93,21,6,45,12,9,3,29,8,,,,
roads_and_cities,72,2,0,93,2,1,,,18,5,,,14,4,,
roads_and_cities,72,3,0,93,23,6,,,,,7,2,,,,
roads_and_cities,72,4,0,93,4,1,92,23,48,12,20,5,88,22,,
roads_and_cities,73,1,0,122,1,1,97,25,41,11,117,30,41,11,,
roads_and_cities,73,2,1,122,6,2,114,29,38,10,18,5,,,,
roads_and_cities,73,3,0,122,3,1,59,15,95,24,63,16,19,5,,
roads_and_cities,73,4,0,122,48,12,88,22,40,10,,,,,,
roads_and_cities,74,1,0,124,9,3,45,12,33,9,49,13,,,,
roads_and_cities,74,2,0,124,2,1,22,6,,,62,16,14,4,,
roads_and_cities,74,3,0,124,19,5,,,,,15,4,,,,
roads_and_cities,74,4,1,124,16,4,48,12,8,2,108,27,56,14,,
roads_and_cities,75,1,0,162,89,23,,,53,14,13,4,,,,
roads_and_cities,75,2,1,162,34,9,126,32,86,22,6,2,,,,
roads_and_cities,75,3,0,162,7,2,79,20,,,27,7,99,25,,
roads_and_cities,75,4,0,162,16,4,120,30,,,92,23,40,10,,
roads_and_cities,76,1,1,157,1,1,73,19,137,35,29,8,45,12,,
roads_and_cities,76,2,0,157,10,3,,,,,50,13,102,26,,
roads_and_cities,76,3,0,157,31,8,79,20,,,11,3,,,,
roads_and_cities,76,4,0,157,28,7,148,37,72,18,8,2,,,,
roads_and_cities,77,1,0,138,29,8,93,24,,,13,4,,,,
roads_and_cities,77,2,1,138,10,3,122,31,62,16,42,11,82,21,,
roads_and_cities,77,3,0,138,31,8,115,29,79,20,7,2,,,,
roads_and_cities,77,4,0,138,4,1,116,29,64,16,100,25,20,5,,
roads_and_cities,78,1,0,112,21,6,85,22,41,11,97,25,,,,
roads_and_cities,78,2,0,112,18,5,102,26,,,10,3,66,17,,
roads_and_cities,78,3,0,112,55,14,95,24,15,4,3,1,,,,
roads_and_cities,78,4,1,112,4,1,44,11,16,4,56,14,8,2,,
roads_and_cities,79,1,1,141,1,1,77,20,41,11,9,3,37,10,,
roads_and_cities,79,2,0,141,6,2,,,10,3,130,33,30,8,,
roads_and_cities,79,3,0,141,27,7,135,34,67,17,3,1,,,,
roads_and_cities,79,4,0,141,12,3,96,24,16,4,4,1,84,21,,
roads_and_cities,80,1,0,104,21,6,,,,,5,2,,,,
roads_and_cities,80,2,0,104,22,6,86,22,78,20,,,,,,
roads_and_cities,80,3,0,104,11,3,75,19,95,24,7,2,,,,
roads_and_cities,80,4,1,104,20,5,52,13,12,3,,,24,6,,
roads_and_cities,81,1,0,188,17,5,,,169,43,37,10,,,,
roads_and_cities,81,2,0,188,2,1,66,17,150,38,38,10,18,5,,
roads_and_cities,81,3,0,188,7,2,19,5,151,38,3,1,,,,
roads_and_cities,81,4,1,188,28,7,160,40,164,41,4,1,63,15,,
roads_and_cities,82,1,0,127,61,16,85,22,13,4,37,10,,,,
roads_and_cities,82,2,0,127,6,2,78,20,106,27,2,1,18,5,,
roads_and_cities,82,3,1,127,7,2,31,8,119,30,3,1,51,13,,
roads_and_cities,82,4,0,127,4,1,120,30,,,12,3,,,,
roads_and_cities,83,1,0,111,9,3,101,26,5,2,69,18,,,,
roads_and_cities,83,2,0,111,38,10,98,25,30,8,,,,,,
roads_and_cities,83,3,1,111,3,1,31,8,103,26,51,13,31,8,,
roads_and_cities,83,4,0,111,8,2,,,108,27,24,6,24,6,,
roads_and_cities,84,1,0,88,1,1,45,12,17,5,69,18,17,5,,
roads_and_cities,84,2,0,88,14,4,,,,,18,5,,,,
roads_and_cities,84,3,0,88,7,2,,,71,18,19,5,55,14,,
roads_and_cities,84,4,1,88,32,8,72,18,4,1,16,4,,,,
roads_and_cities,85,1,0,146,1,1,133,34,65,17,5,2,89,23,,
roads_and_cities,85,2,1,146,10,3,90,23,26,7,6,2,146,37,,
roads_and_cities,85,3,0,146,11,3,115,29,79,20,19,5,,,,
roads_and_cities,85,4,0,146,20,5,64,16,80,20,4,1,48,12,,
roads_and_cities,86,1,0,146,5,2,137,35,,,17,5,113,29,,
roads_and_cities,86,2,1,146,10,3,102,26,62,16,30,8,,,,
roads_and_cities,86,3,0,146,43,11,115,29,23,6,107,27,,,,
roads_and_cities,86,4,0,146,4,1,72,18,60,15,12,3,24,6,,
roads_and_cities,87,1,0,87,1,1,49,13,33,9,,,25,7,,
roads_and_cities,87,2,0,87,2,1,,,,,10,3,,,,
roads_and_cities,87,3,1,87,27,7,71,18,39,10,11,3,,,,
roads_and_cities,87,4,0,87,4,1,80,20,24,6,56,14,60,15,,
roads_and_cities,88,1,0,98,1,1,,,97,25,,,37,10,,
roads_and_cities,88,2,1,98,6,2,26,7,46,12,2,1,18,5,,
roads_and_cities,88,3,0,98,55,14,67,17,31,8,79,20,,,,
roads_and_cities,88,4,0,98,8,2,92,23,32,8,16,4,44,11,,
roads_and_cities,89,1,0,90,9,3,,,37,10,,,57,15,,
roads_and_cities,89,2,1,90,14,4,50,13,82,21,6,2,30,8,,
roads_and_cities,89,3,0,90,15,4,83,21,87,22,3,1,,,,
roads_and_cities,89,4,0,90,4,1,64,16,56,14,8,2,,,,
roads_and_cities,90,1,0,128,57,15,85,22,33,9,17,5,,,,
roads_and_cities,90,2,0,128,14,4,,,62,16,34,9,,,,
roads_and_cities,90,3,0,128,15,4,43,11,51,13,3,1,,,,
roads_and_cities,90,4,1,128,12,3,44,11,128,32,28,7,32,8,,
roads_and_cities,91,1,0,142,41,11,,,109,28,9,3,,,,
roads_and_cities,91,2,1,142,14,4,18,5,130,33,22,6,86,22,,
roads_and_cities,91,3,0,142,3,1,,,51,13,,,19,5,,
roads_and_cities,91,4,0,142,24,6,,,128,32,12,3,,,,
roads_and_cities,92,1,0,83,21,6,65,17,,,61,16,,,,
roads_and_cities,92,2,0,83,14,4,,,,,50,13,54,14,,
roads_and_cities,92,3,1,83,11,3,19,5,35,9,7,2,39,10,,
roads_and_cities,92,4,0,83,68,17,76,19,28,7,12,3,,,,
roads_and_cities,93,1,0,98,1,1,,,97,25,,,,,,
roads_and_cities,93,2,1,98,14,4,90,23,66,17,30,8,50,13,,
roads_and_cities,93,3,0,98,11,3,,,,,51,13,,,,
roads_and_cities,93,4,0,98,36,9,,,24,6,4,1,76,19,,
roads_and_cities,94,1,0,126,5,2,73,19,57,15,9,3,33,9,,
roads_and_cities,94,2,1,126,2,1,110,28,6,2,58,15,98,25,,
roads_and_cities,94,3,0,126,7,2,71,18,55,14,75,19,,,,
roads_and_cities,94,4,0,126,48,12,,,88,22,12,3,,,,
roads_and_cities,95,1,1,105,5,2,93,24,29,8,69,18,85,22,,
roads_and_cities,95,2,0,105,38,10,58,15,18,5,6,2,,,,
roads_and_cities,95,3,0,105,3,1,91,23,59,15,95,24,,,,
roads_and_cities,95,4,0,105,4,1,,,64,16,,,20,5,,
roads_and_cities,96,1,1,101,9,3,97,25,69,18,17,5,29,8,,
roads_and_cities,96,2,0,101,2,1,78,20,30,8,66,17,,,,
roads_and_cities,96,3,0,101,15,4,,,71,18,3,1,,,,
roads_and_cities,96,4,0,101,4,1,52,13,12,3,36,9,,,,
roads_and_cities,97,1,0,144,1,1,93,24,13,4,,,33,9,,
roads_and_cities,97,2,0,144,18,5,42,11,54,14,22,6,,,,
roads_and_cities,97,3,0,144,7,2,135,34,39,10,3,1,71,18,,
roads_and_cities,97,4,1,144,28,7,64,16,16,4,4,1,64,16,,
roads_and_cities,98,1,0,103,13,4,81,21,5,2,93,24,,,,
roads_and_cities,98,2,0,103,46,12,,,14,4,6,2,58,15,,
roads_and_cities,98,3,1,103,3,1,91,23,63,16,11,3,31,8,,
roads_and_cities,98,4,0,103,32,8,,,,,44,11,52,13,,
roads_and_cities,99,1,0,116,57,15,85,22,37,10,9,3,,,,
roads_and_cities,99,2,0,116,10,3,,,50,13,82,21,,,,
roads_and_cities,99,3,0,116,7,2,,,,,7,2,,,,
roads_and_cities,99,4,1,116,8,2,80,20,84,21,60,15,28,7,,
five_resource,0,1,1,81,5,2,13,4,81,21,1,1,21,6,,
five_resource,0,2,0,81,,,,,,,14,4,,,,
five_resource,0,3,0,81,3,1,71,18,35,9,75,19,47,12,,
five_resource,0,4,0,81,12,3,,,48,12,,,,,,
five_resource,1,1,1,69,1,1,49,13,17,5,,,45,12,,
five_resource,1,2,0,69,2,1,34,9,14,4,58,15,,,,
five_resource,1,3,0,69,7,2,,,,,35,9,,,,
five_resource,1,4,0,69,4,1,,,,,8,2,12,3,,
five_resource,2,1,0,170,5,2,29,8,153,39,57,15,,,,
five_resource,2,2,1,170,6,2,10,3,110,28,58,15,,,,
five_resource,2,3,0,170,7,2,95,24,,,15,4,23,6,,
five_resource,2,4,0,170,12,3,52,13,,,20,5,40,10,,
five_resource,3,1,0,94,5,2,,,69,18,17,5,,,,
five_resource,3,2,1,94,2,1,22,6,90,23,54,14,18,5,,
