seed_block,game_seed,lineup_index,lineup,rotation,seat,player_id,strategy,winner,game_finished,turns,victory_points,roads,settlements,cities,knights,largest_army,longest_road,dev_vp
0,0,13,hybrid_ows|roads_and_cities|five_resource|port,3,3,2,roads_and_cities,0,1,150,5,15,1,2,0,0,0,0
0,0,13,hybrid_ows|roads_and_cities|five_resource|port,3,4,3,five_resource,0,1,150,8,10,1,2,0,0,0,3
0,0,14,road_building|roads_and_cities|five_resource|port,0,1,0,road_building,0,1,152,4,15,3,0,0,0,0,1
0,0,14,road_building|roads_and_cities|five_resource|port,0,2,1,roads_and_cities,0,1,152,9,14,0,3,0,0,1,1
0,0,14,road_building|roads_and_cities|five_resource|port,0,3,2,five_resource,0,1,152,6,11,0,2,0,0,0,2
0,0,14,road_building|roads_and_cities|five_resource|port,0,4,3,port,1,1,152,10,15,1,4,0,0,0,1
0,0,14,road_building|roads_and_cities|five_resource|port,1,1,0,roads_and_cities,1,1,77,10,13,0,4,0,0,1,0
0,0,14,road_building|roads_and_cities|five_resource|port,1,2,1,five_resource,0,1,77,6,4,1,1,0,0,0,3
0,0,14,road_building|roads_and_cities|five_resource|port,1,3,2,port,0,1,77,2,7,2,0,0,0,0,0
0,0,14,road_building|roads_and_cities|five_resource|port,1,4,3,road_building,0,1,77,3,10,2,0,0,0,0,1
0,0,14,road_building|roads_and_cities|five_resource|port,2,1,0,five_resource,1,1,89,10,11,1,3,0,0,0,3
0,0,14,road_building|roads_and_cities|five_resource|port,2,2,1,port,0,1,89,3,8,3,0,0,0,0,0
0,0,14,road_building|roads_and_cities|five_resource|port,2,3,2,road_building,0,1,89,5,12,3,1,0,0,0,0
0,0,14,road_building|roads_and_cities|five_resource|port,2,4,3,roads_and_cities,0,1,89,8,12,1,2,0,0,1,1
0,0,14,road_building|roads_and_cities|five_resource|port,3,1,0,port,1,1,81,10,10,4,1,0,0,1,2
0,0,14,road_building|roads_and_cities|five_resource|port,3,2,1,road_building,0,1,81,2,8,2,0,0,0,0,0
0,0,14,road_building|roads_and_cities|five_resource|port,3,3,2,roads_and_cities,0,1,81,6,10,0,3,0,0,0,0
0,0,14,road_building|roads_and_cities|five_resource|port,3,4,3,five_resource,0,1,81,4,7,2,0,0,0,0,2
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,0,1,0,full_ows,0,1,124,9,6,0,2,6,1,0,3
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,0,2,1,hybrid_ows,0,1,124,6,14,0,2,6,0,0,2
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,0,3,2,road_building,0,1,124,7,10,5,0,0,0,1,0
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,0,4,3,roads_and_cities,1,1,124,10,15,2,4,0,0,0,0
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,1,1,0,hybrid_ows,0,1,106,7,9,0,2,5,0,0,3
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,1,2,1,road_building,1,1,106,10,10,2,3,0,0,1,0
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,1,3,2,roads_and_cities,0,1,106,9,10,1,4,0,0,0,0
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,1,4,3,full_ows,0,1,106,8,3,0,2,6,1,0,2
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,2,1,0,road_building,0,1,114,8,13,5,0,0,0,1,1
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,2,2,1,roads_and_cities,1,1,114,10,15,1,4,0,0,0,1
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,2,3,2,full_ows,0,1,114,9,8,0,3,4,1,0,1
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,2,4,3,hybrid_ows,0,1,114,4,5,2,0,3,0,0,2
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,3,1,0,roads_and_cities,0,1,126,5,12,1,2,0,0,0,0
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,3,2,1,full_ows,1,1,126,10,7,0,3,5,0,0,4
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,3,3,2,hybrid_ows,0,1,126,7,12,2,0,6,1,1,1
1,1,0,full_ows|hybrid_ows|road_building|roads_and_cities,3,4,3,road_building,0,1,126,3,12,3,0,0,0,0,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,0,1,0,full_ows,1,1,121,10,5,0,3,6,1,0,2
1,1,1,full_ows|hybrid_ows|road_building|five_resource,0,2,1,hybrid_ows,0,1,121,2,9,2,0,4,0,0,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,0,3,2,road_building,0,1,121,4,13,3,0,0,0,0,1
1,1,1,full_ows|hybrid_ows|road_building|five_resource,0,4,3,five_resource,0,1,121,9,12,3,2,0,0,1,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,1,1,0,hybrid_ows,0,1,163,9,9,1,3,9,1,0,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,1,2,1,road_building,0,1,163,5,15,3,0,0,0,0,2
1,1,1,full_ows|hybrid_ows|road_building|five_resource,1,3,2,five_resource,1,1,163,11,15,2,3,0,0,1,1
1,1,1,full_ows|hybrid_ows|road_building|five_resource,1,4,3,full_ows,0,1,163,8,9,0,3,2,0,0,2
1,1,1,full_ows|hybrid_ows|road_building|five_resource,2,1,0,road_building,1,1,101,10,9,4,1,0,0,1,2
1,1,1,full_ows|hybrid_ows|road_building|five_resource,2,2,1,five_resource,0,1,101,4,10,1,1,0,0,0,1
1,1,1,full_ows|hybrid_ows|road_building|five_resource,2,3,2,full_ows,0,1,101,7,4,0,2,5,1,0,1
1,1,1,full_ows|hybrid_ows|road_building|five_resource,2,4,3,hybrid_ows,0,1,101,4,6,1,1,3,0,0,1
1,1,1,full_ows|hybrid_ows|road_building|five_resource,3,1,0,five_resource,0,1,122,3,12,1,1,0,0,0,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,3,2,1,full_ows,1,1,122,10,7,1,2,5,0,0,5
1,1,1,full_ows|hybrid_ows|road_building|five_resource,3,3,2,hybrid_ows,0,1,122,5,11,1,1,6,1,0,0
1,1,1,full_ows|hybrid_ows|road_building|five_resource,3,4,3,road_building,0,1,122,7,12,5,0,0,0,1,0
1,1,2,full_ows|hybrid_ows|road_building|port,0,1,0,full_ows,0,1,146,6,9,1,2,2,0,0,1
1,1,2,full_ows|hybrid_ows|road_building|port,0,2,1,hybrid_ows,1,1,146,10,11,1,2,7,1,0,3
1,1,2,full_ows|hybrid_ows|road_building|port,0,3,2,road_building,0,1,146,8,10,4,1,0,0,1,0
1,1,2,full_ows|hybrid_ows|road_building|port,0,4,3,port,0,1,146,6,12,5,0,0,0,0,1
1,1,2,full_ows|hybrid_ows|road_building|port,1,1,0,hybrid_ows,0,1,163,9,9,1,3,9,1,0,0
1,1,2,full_ows|hybrid_ows|road_building|port,1,2,1,road_building,0,1,163,5,15,3,0,0,0,0,2
1,1,2,full_ows|hybrid_ows|road_building|port,1,3,2,port,1,1,163,11,15,2,3,0,0,1,1
1,1,2,full_ows|hybrid_ows|road_building|port,1,4,3,full_ows,0,1,163,8,9,0,3,2,0,0,2
1,1,2,full_ows|hybrid_ows|road_building|port,2,1,0,road_building,0,1,94,4,13,4,0,0,0,0,0
1,1,2,full_ows|hybrid_ows|road_building|port,2,2,1,port,1,1,94,10,15,4,2,0,0,1,0
1,1,2,full_ows|hybrid_ows|road_building|port,2,3,2,full_ows,0,1,94,8,5,0,2,5,1,0,2
1,1,2,full_ows|hybrid_ows|road_building|port,2,4,3,hybrid_ows,0,1,94,4,2,1,1,4,0,0,1
1,1,2,full_ows|hybrid_ows|road_building|port,3,1,0,port,0,1,126,4,12,1,1,0,0,0,1
1,1,2,full_ows|hybrid_ows|road_building|port,3,2,1,full_ows,1,1,126,10,8,0,3,5,0,0,4
1,1,2,full_ows|hybrid_ows|road_building|port,3,3,2,hybrid_ows,0,1,126,5,10,1,1,6,1,0,0
1,1,2,full_ows|hybrid_ows|road_building|port,3,4,3,road_building,0,1,126,6,12,4,0,0,0,1,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,0,1,0,full_ows,0,1,104,7,3,3,0,6,1,0,2
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,0,2,1,hybrid_ows,0,1,104,5,4,1,1,2,0,0,2
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,0,3,2,roads_and_cities,0,1,104,4,15,0,2,0,0,0,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,0,4,3,five_resource,1,1,104,10,14,1,3,0,0,1,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,1,1,0,hybrid_ows,0,1,118,5,5,2,0,8,1,0,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,1,2,1,roads_and_cities,1,1,118,10,15,0,4,0,0,0,2
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,1,3,2,five_resource,0,1,118,7,10,2,1,0,0,1,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,1,4,3,full_ows,0,1,118,5,10,0,2,3,0,0,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,2,1,0,roads_and_cities,1,1,73,10,10,0,4,0,0,1,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,2,2,1,five_resource,0,1,73,3,7,1,1,0,0,0,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,2,3,2,full_ows,0,1,73,3,4,2,0,2,0,0,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,2,4,3,hybrid_ows,0,1,73,4,6,2,0,3,1,0,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,3,1,0,five_resource,0,1,80,9,11,2,3,0,0,0,1
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,3,2,1,full_ows,0,1,80,5,5,1,1,5,1,0,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,3,3,2,hybrid_ows,0,1,80,4,7,0,2,1,0,0,0
1,1,3,full_ows|hybrid_ows|roads_and_cities|five_resource,3,4,3,roads_and_cities,1,1,80,10,11,0,3,0,0,1,2
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,0,1,0,full_ows,0,1,108,7,3,3,0,6,1,0,2
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,0,2,1,hybrid_ows,0,1,108,5,6,1,1,2,0,0,2
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,0,3,2,roads_and_cities,0,1,108,6,15,0,3,0,0,0,0
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,0,4,3,port,1,1,108,11,15,0,4,0,0,1,1
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,1,1,0,hybrid_ows,0,1,118,5,5,2,0,6,1,0,1
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,1,2,1,roads_and_cities,1,1,118,10,15,0,4,0,0,1,0
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,1,3,2,port,0,1,118,3,9,2,0,0,0,0,1
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,1,4,3,full_ows,0,1,118,9,13,0,3,5,0,0,3
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,2,1,0,roads_and_cities,1,1,77,10,9,0,4,0,0,1,0
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,2,2,1,port,0,1,77,4,6,1,1,0,0,0,1
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,2,3,2,full_ows,0,1,77,2,5,2,0,3,0,0,0
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,2,4,3,hybrid_ows,0,1,77,4,7,2,0,3,1,0,0
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,3,1,0,port,1,1,125,10,15,1,3,0,0,1,1
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,3,2,1,full_ows,0,1,125,8,8,0,2,7,1,0,2
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,3,3,2,hybrid_ows,0,1,125,7,8,1,2,2,0,0,2
1,1,4,full_ows|hybrid_ows|roads_and_cities|port,3,4,3,roads_and_cities,0,1,125,3,14,1,1,0,0,0,0
1,1,5,full_ows|hybrid_ows|five_resource|port,0,1,0,full_ows,0,1,102,5,4,1,1,5,0,0,2
1,1,5,full_ows|hybrid_ows|five_resource|port,0,2,1,hybrid_ows,1,1,102,10,3,1,2,7,1,0,3
1,1,5,full_ows|hybrid_ows|five_resource|port,0,3,2,five_resource,0,1,102,2,9,2,0,0,0,0,0
1,1,5,full_ows|hybrid_ows|five_resource|port,0,4,3,port,0,1,102,6,11,4,0,0,0,1,0
1,1,5,full_ows|hybrid_ows|five_resource|port,1,1,0,hybrid_ows,1,1,125,10,15,1,4,2,0,0,1
1,1,5,full_ows|hybrid_ows|five_resource|port,1,2,1,five_resource,0,1,125,4,14,3,0,0,0,0,1
1,1,5,full_ows|hybrid_ows|five_resource|port,1,3,2,port,0,1,125,9,12,3,2,0,0,1,0
1,1,5,full_ows|hybrid_ows|five_resource|port,1,4,3,full_ows,0,1,125,9,12,0,2,8,1,0,3
1,1,5,full_ows|hybrid_ows|five_resource|port,2,1,0,five_resource,0,1,98,6,14,3,1,0,0,0,1
1,1,5,full_ows|hybrid_ows|five_resource|port,2,2,1,port,1,1,98,10,9,1,4,0,0,0,1
1,1,5,full_ows|hybrid_ows|five_resource|port,2,3,2,full_ows,0,1,98,8,4,0,2,6,1,0,2
1,1,5,full_ows|hybrid_ows|five_resource|port,2,4,3,hybrid_ows,0,1,98,6,9,0,2,4,0,1,0
1,1,5,full_ows|hybrid_ows|five_resource|port,3,1,0,port,0,1,64,3,8,3,0,0,0,0,0
1,1,5,full_ows|hybrid_ows|five_resource|port,3,2,1,full_ows,0,1,64,6,5,1,1,3,1,0,1
1,1,5,full_ows|hybrid_ows|five_resource|port,3,3,2,hybrid_ows,0,1,64,4,5,0,2,1,0,0,0
1,1,5,full_ows|hybrid_ows|five_resource|port,3,4,3,five_resource,1,1,64,10,14,0,4,0,0,1,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,0,1,0,full_ows,0,1,115,8,8,0,2,5,1,0,2
1,1,6,full_ows|road_building|roads_and_cities|five_resource,0,2,1,road_building,0,1,115,4,15,4,0,0,0,0,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,0,3,2,roads_and_cities,1,1,115,10,15,1,4,0,0,0,1
1,1,6,full_ows|road_building|roads_and_cities|five_resource,0,4,3,five_resource,0,1,115,6,11,2,1,0,0,1,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,1,1,0,road_building,0,1,115,3,12,3,0,0,0,0,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,1,2,1,roads_and_cities,0,1,115,9,15,1,3,0,0,1,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,1,3,2,five_resource,1,1,115,10,13,2,3,0,0,0,2
1,1,6,full_ows|road_building|roads_and_cities|five_resource,1,4,3,full_ows,0,1,115,7,8,0,2,5,1,0,1
1,1,6,full_ows|road_building|roads_and_cities|five_resource,2,1,0,roads_and_cities,0,1,90,4,13,0,2,0,0,0,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,2,2,1,five_resource,1,1,90,10,15,2,3,0,0,1,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,2,3,2,full_ows,0,1,90,4,6,1,1,2,0,0,1
1,1,6,full_ows|road_building|roads_and_cities|five_resource,2,4,3,road_building,0,1,90,2,13,2,0,0,0,0,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,3,1,0,five_resource,0,1,140,8,8,0,3,0,0,0,2
1,1,6,full_ows|road_building|roads_and_cities|five_resource,3,2,1,full_ows,0,1,140,8,7,0,2,7,1,0,2
1,1,6,full_ows|road_building|roads_and_cities|five_resource,3,3,2,road_building,0,1,140,6,9,4,1,0,0,0,0
1,1,6,full_ows|road_building|roads_and_cities|five_resource,3,4,3,roads_and_cities,1,1,140,11,13,0,4,0,0,1,1
1,1,7,full_ows|road_building|roads_and_cities|port,0,1,0,full_ows,0,1,134,7,8,0,2,6,1,0,1
1,1,7,full_ows|road_building|roads_and_cities|port,0,2,1,road_building,1,1,134,10,11,4,1,0,0,1,2
1,1,7,full_ows|road_building|roads_and_cities|port,0,3,2,roads_and_cities,0,1,134,7,15,0,3,0,0,0,1
1,1,7,full_ows|road_building|roads_and_cities|port,0,4,3,port,0,1,134,5,11,4,0,0,0,0,1
1,1,7,full_ows|road_building|roads_and_cities|port,1,1,0,road_building,0,1,82,2,12,2,0,0,0,0,0
1,1,7,full_ows|road_building|roads_and_cities|port,1,2,1,roads_and_cities,1,1,82,10,10,1,3,0,0,1,1
1,1,7,full_ows|road_building|roads_and_cities|port,1,3,2,port,0,1,82,3,9,3,0,0,0,0,0
1,1,7,full_ows|road_building|roads_and_cities|port,1,4,3,full_ows,0,1,82,5,3,1,1,4,1,0,0
1,1,7,full_ows|road_building|roads_and_cities|port,2,1,0,roads_and_cities,0,1,110,8,12,0,4,0,0,0,0
1,1,7,full_ows|road_building|roads_and_cities|port,2,2,1,port,1,1,110,10,15,1,4,0,0,0,1
1,1,7,full_ows|road_building|roads_and_cities|port,2,3,2,full_ows,0,1,110,7,7,0,2,4,1,0,1
1,1,7,full_ows|road_building|roads_and_cities|port,2,4,3,road_building,0,1,110,8,14,4,0,0,0,1,2
1,1,7,full_ows|road_building|roads_and_cities|port,3,1,0,port,0,1,140,8,8,0,3,0,0,0,2
1,1,7,full_ows|road_building|roads_and_cities|port,3,2,1,full_ows,0,1,140,8,7,0,2,7,1,0,2
1,1,7,full_ows|road_building|roads_and_cities|port,3,3,2,road_building,0,1,140,6,9,4,1,0,0,0,0
1,1,7,full_ows|road_building|roads_and_cities|port,3,4,3,roads_and_cities,1,1,140,11,13,0,4,0,0,1,1
1,1,8,full_ows|road_building|five_resource|port,0,1,0,full_ows,1,1,141,10,10,1,2,7,1,0,3
1,1,8,full_ows|road_building|five_resource|port,0,2,1,road_building,0,1,141,4,15,2,0,0,0,1,0
1,1,8,full_ows|road_building|five_resource|port,0,3,2,five_resource,0,1,141,6,14,4,0,0,0,0,2
1,1,8,full_ows|road_building|five_resource|port,0,4,3,port,0,1,141,5,15,5,0,0,0,0,0
1,1,8,full_ows|road_building|five_resource|port,1,1,0,road_building,0,1,82,2,12,2,0,0,0,0,0
1,1,8,full_ows|road_building|five_resource|port,1,2,1,five_resource,1,1,82,10,10,1,3,0,0,1,1
1,1,8,full_ows|road_building|five_resource|port,1,3,2,port,0,1,82,3,9,3,0,0,0,0,0
1,1,8,full_ows|road_building|five_resource|port,1,4,3,full_ows,0,1,82,5,3,1,1,4,1,0,0
1,1,8,full_ows|road_building|five_resource|port,2,1,0,five_resource,0,1,98,5,7,1,1,0,0,0,2
1,1,8,full_ows|road_building|five_resource|port,2,2,1,port,1,1,98,10,15,0,4,0,0,1,0
1,1,8,full_ows|road_building|five_resource|port,2,3,2,full_ows,0,1,98,6,5,0,2,3,1,0,0
1,1,8,full_ows|road_building|five_resource|port,2,4,3,road_building,0,1,98,2,12,2,0,0,0,0,0
1,1,8,full_ows|road_building|five_resource|port,3,1,0,port,0,1,94,7,13,1,3,0,0,0,0
1,1,8,full_ows|road_building|five_resource|port,3,2,1,full_ows,1,1,94,10,6,0,3,5,1,0,2
1,1,8,full_ows|road_building|five_resource|port,3,3,2,road_building,0,1,94,7,13,5,0,0,0,1,0
1,1,8,full_ows|road_building|five_resource|port,3,4,3,five_resource,0,1,94,6,13,2,2,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,0,1,0,full_ows,0,1,78,5,7,0,2,2,0,0,1
1,1,9,full_ows|roads_and_cities|five_resource|port,0,2,1,roads_and_cities,1,1,78,10,13,0,4,0,0,1,0
1,1,9,full_ows|roads_and_cities|five_resource|port,0,3,2,five_resource,0,1,78,2,4,2,0,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,0,4,3,port,0,1,78,4,10,4,0,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,1,1,0,roads_and_cities,0,1,106,3,10,1,1,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,1,2,1,five_resource,1,1,106,10,15,3,2,0,0,1,1
1,1,9,full_ows|roads_and_cities|five_resource|port,1,3,2,port,0,1,106,5,10,4,0,0,0,0,1
1,1,9,full_ows|roads_and_cities|five_resource|port,1,4,3,full_ows,0,1,106,7,8,0,2,7,1,0,1
1,1,9,full_ows|roads_and_cities|five_resource|port,2,1,0,five_resource,0,1,86,5,15,3,1,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,2,2,1,port,1,1,86,10,15,5,1,0,0,0,3
1,1,9,full_ows|roads_and_cities|five_resource|port,2,3,2,full_ows,0,1,86,6,6,0,2,5,1,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,2,4,3,roads_and_cities,0,1,86,2,13,2,0,0,0,0,0
1,1,9,full_ows|roads_and_cities|five_resource|port,3,1,0,port,0,1,91,8,15,4,1,0,0,1,0
1,1,9,full_ows|roads_and_cities|five_resource|port,3,2,1,full_ows,0,1,91,7,7,1,1,3,1,0,2
1,1,9,full_ows|roads_and_cities|five_resource|port,3,3,2,roads_and_cities,1,1,91,10,15,1,4,0,0,0,1
1,1,9,full_ows|roads_and_cities|five_resource|port,3,4,3,five_resource,0,1,91,5,9,1,2,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,0,1,0,hybrid_ows,0,1,88,8,7,1,2,5,1,0,1
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,0,2,1,road_building,0,1,88,5,15,5,0,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,0,3,2,roads_and_cities,0,1,88,6,13,0,3,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,0,4,3,five_resource,1,1,88,11,15,1,4,0,0,1,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,1,1,0,road_building,0,1,99,2,15,2,0,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,1,2,1,roads_and_cities,0,1,99,7,8,0,3,0,0,0,1
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,1,3,2,five_resource,1,1,99,10,15,2,4,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,1,4,3,hybrid_ows,0,1,99,7,10,2,0,4,1,1,1
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,2,1,0,roads_and_cities,1,1,121,13,13,2,4,0,0,1,1
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,2,2,1,five_resource,0,1,121,6,14,0,3,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,2,3,2,hybrid_ows,0,1,121,7,9,2,1,5,1,0,1
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,2,4,3,road_building,0,1,121,2,14,2,0,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,3,1,0,five_resource,0,1,82,8,6,0,4,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,3,2,1,hybrid_ows,1,1,82,10,8,0,2,3,1,1,2
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,3,3,2,road_building,0,1,82,2,6,2,0,0,0,0,0
1,1,10,hybrid_ows|road_building|roads_and_cities|five_resource,3,4,3,roads_and_cities,0,1,82,4,9,0,2,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,0,1,0,hybrid_ows,1,1,117,10,8,0,3,7,1,0,2
1,1,11,hybrid_ows|road_building|roads_and_cities|port,0,2,1,road_building,0,1,117,8,10,5,0,0,0,1,1
1,1,11,hybrid_ows|road_building|roads_and_cities|port,0,3,2,roads_and_cities,0,1,117,7,15,1,3,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,0,4,3,port,0,1,117,5,11,5,0,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,1,1,0,road_building,0,1,127,6,15,4,0,0,0,1,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,1,2,1,roads_and_cities,0,1,127,9,7,0,3,0,0,0,3
1,1,11,hybrid_ows|road_building|roads_and_cities|port,1,3,2,port,1,1,127,11,15,3,4,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,1,4,3,hybrid_ows,0,1,127,7,9,1,1,4,1,0,2
1,1,11,hybrid_ows|road_building|roads_and_cities|port,2,1,0,roads_and_cities,1,1,133,10,12,1,4,0,0,0,1
1,1,11,hybrid_ows|road_building|roads_and_cities|port,2,2,1,port,0,1,133,5,15,1,2,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,2,3,2,hybrid_ows,0,1,133,9,11,0,2,6,1,0,3
1,1,11,hybrid_ows|road_building|roads_and_cities|port,2,4,3,road_building,0,1,133,8,14,5,0,0,0,1,1
1,1,11,hybrid_ows|road_building|roads_and_cities|port,3,1,0,port,0,1,128,3,9,3,0,0,0,0,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,3,2,1,hybrid_ows,0,1,128,9,10,0,2,6,1,0,3
1,1,11,hybrid_ows|road_building|roads_and_cities|port,3,3,2,road_building,0,1,128,7,11,5,0,0,0,1,0
1,1,11,hybrid_ows|road_building|roads_and_cities|port,3,4,3,roads_and_cities,1,1,128,10,15,1,4,0,0,0,1
1,1,12,hybrid_ows|road_building|five_resource|port,0,1,0,hybrid_ows,0,1,87,7,8,0,2,7,1,0,1
1,1,12,hybrid_ows|road_building|five_resource|port,0,2,1,road_building,0,1,87,4,10,3,0,0,0,0,1
1,1,12,hybrid_ows|road_building|five_resource|port,0,3,2,five_resource,1,1,87,10,13,3,2,0,0,1,1
1,1,12,hybrid_ows|road_building|five_resource|port,0,4,3,port,0,1,87,2,12,2,0,0,0,0,0
1,1,12,hybrid_ows|road_building|five_resource|port,1,1,0,road_building,0,1,127,6,15,4,0,0,0,1,0
1,1,12,hybrid_ows|road_building|five_resource|port,1,2,1,five_resource,0,1,127,9,7,0,3,0,0,0,3
1,1,12,hybrid_ows|road_building|five_resource|port,1,3,2,port,1,1,127,11,15,3,4,0,0,0,0
1,1,12,hybrid_ows|road_building|five_resource|port,1,4,3,hybrid_ows,0,1,127,7,9,1,1,4,1,0,2
1,1,12,hybrid_ows|road_building|five_resource|port,2,1,0,five_resource,0,1,128,4,7,2,1,0,0,0,0
1,1,12,hybrid_ows|road_building|five_resource|port,2,2,1,port,0,1,128,9,15,0,4,0,0,0,1
1,1,12,hybrid_ows|road_building|five_resource|port,2,3,2,hybrid_ows,0,1,128,8,9,0,2,4,1,0,2
1,1,12,hybrid_ows|road_building|five_resource|port,2,4,3,road_building,1,1,128,10,12,4,1,0,0,1,2
1,1,12,hybrid_ows|road_building|five_resource|port,3,1,0,port,1,1,121,10,10,0,4,0,0,0,2
1,1,12,hybrid_ows|road_building|five_resource|port,3,2,1,hybrid_ows,0,1,121,7,10,0,2,3,1,0,1
1,1,12,hybrid_ows|road_building|five_resource|port,3,3,2,road_building,0,1,121,8,12,5,0,0,0,1,1
1,1,12,hybrid_ows|road_building|five_resource|port,3,4,3,five_resource,0,1,121,6,15,4,1,0,0,0,0
1,1,13,hybrid_ows|roads_and_cities|five_resource|port,0,1,0,hybrid_ows,0,1,78,5,7,0,2,2,0,0,1
1,1,13,hybrid_ows|roads_and_cities|five_resource|port,0,2,1,roads_and_cities,1,1,78,10,13,0,4,0,0,1,0
1,1,13,hybrid_ows|roads_and_cities|five_resource|port,0,3,2,five_resource,0,1,78,2,4,2,0,0,0,0,0
